Date,sentiment_mean,sentiment_median,sentiment_std,n_news,pos_ratio,neg_ratio,neu_ratio
2013-06-12,0.3333333333333333,0.0,0.5773502691896258,3,0.3333333333333333,0.0,0.6666666666666666
2013-06-13,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-06-14,0.0,0.0,0.0,4,0.0,0.0,1.0
2013-06-17,0.0,0.0,,1,0.0,0.0,1.0
2013-06-18,0.33333321412404376,0.0,0.5773500627130795,3,0.3333333333333333,0.0,0.6666666666666666
2013-06-19,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-06-20,0.0,0.0,0.0,4,0.0,0.0,1.0
2013-06-21,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-06-24,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-06-25,0.4999900758266449,0.4999803900718689,0.5773388099579677,4,0.5,0.0,0.5
2013-06-26,0.24187101423740387,0.0,0.48374202847480774,4,0.25,0.0,0.75
2013-06-27,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-06-28,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-07-01,-0.9999725818634033,-0.9999725818634033,,1,0.0,1.0,0.0
2013-07-02,0.0,0.0,,1,0.0,0.0,1.0
2013-07-03,0.0,0.0,0.0,5,0.0,0.0,1.0
2013-07-05,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-07-08,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-07-09,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-07-10,0.0,0.0,0.0,4,0.0,0.0,1.0
2013-07-12,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-07-15,-0.4999951720237732,-0.4999951720237732,0.7070999533970888,2,0.0,0.5,0.5
2013-07-16,-0.16533413529396057,0.0,0.4049842685344826,6,0.0,0.16666666666666666,0.8333333333333334
2013-07-17,0.2169854760169983,0.0,0.7201281916595671,5,0.4,0.2,0.4
2013-07-18,0.4999997019767761,0.4999997019767761,0.7071063597180625,2,0.5,0.0,0.5
2013-07-19,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-07-22,0.9999626278877258,0.9999626278877258,5.268356063861754e-05,2,1.0,0.0,0.0
2013-07-23,0.49999964237213135,0.49999964237213135,0.7071062754243654,2,0.5,0.0,0.5
2013-07-24,0.43541018664836884,0.37085893750190735,0.5136999878916415,4,0.5,0.0,0.5
2013-07-26,0.24977628886699677,0.0,0.49955257773399353,4,0.25,0.0,0.75
2013-07-29,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-07-30,0.0,0.0,,1,0.0,0.0,1.0
2013-07-31,-0.98459193110466,-0.98459193110466,0.007119824972096818,2,0.0,1.0,0.0
2013-08-01,0.33324478069941205,0.0,0.57719689152853,3,0.3333333333333333,0.0,0.6666666666666666
2013-08-05,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-08-06,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-08-07,0.0,0.0,0.0,4,0.0,0.0,1.0
2013-08-08,0.018141746520996094,0.0,0.7844120293628795,7,0.2857142857142857,0.2857142857142857,0.42857142857142855
2013-08-09,0.0,0.0,0.0,4,0.0,0.0,1.0
2013-08-12,-0.19993603229522705,0.0,0.447070559363721,5,0.0,0.2,0.8
2013-08-13,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-08-14,0.0,0.0,,1,0.0,0.0,1.0
2013-08-15,-0.33332109451293945,0.0,0.5773290709308788,3,0.0,0.3333333333333333,0.6666666666666666
2013-08-16,0.14484376566750662,0.0,0.685092810385611,7,0.2857142857142857,0.14285714285714285,0.5714285714285714
2013-08-19,-0.331292986869812,0.0,0.5738162854497634,3,0.0,0.3333333333333333,0.6666666666666666
2013-08-20,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-08-21,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-08-22,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-08-23,-0.4999496787786484,-0.4999007284641266,0.577292168782429,4,0.0,0.5,0.5
2013-08-26,-0.40458181500434875,-0.40458181500434875,0.5721650898686725,2,0.0,0.5,0.5
2013-08-27,-0.4995187520980835,-0.4995187520980835,0.7064261938767936,2,0.0,0.5,0.5
2013-08-28,-0.10900230705738068,0.0,0.6503958469511165,4,0.25,0.25,0.5
2013-08-29,0.25,0.0,0.5,4,0.25,0.0,0.75
2013-08-30,-0.19420620799064636,0.0,0.3884124159812928,4,0.0,0.25,0.75
2013-09-03,0.00019009411334991455,0.0,0.8157487205111773,4,0.25,0.25,0.5
2013-09-04,-0.24758802354335785,0.0,0.49517604708671575,4,0.0,0.25,0.75
2013-09-05,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-09-06,0.0,0.0,0.0,5,0.0,0.0,1.0
2013-09-10,-0.29345691204071045,-0.29345691204071045,0.41501074498010115,2,0.0,0.5,0.5
2013-09-11,0.24999836087226868,0.0,0.49999672174453735,4,0.25,0.0,0.75
2013-09-12,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-09-13,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-09-16,0.4995774030685425,0.4995774030685425,0.706509138874663,2,0.5,0.0,0.5
2013-09-17,0.017969578504562378,0.0,0.599007658899291,6,0.16666666666666666,0.16666666666666666,0.6666666666666666
2013-09-18,0.7130275964736938,0.9265685081481934,0.4798419022187221,4,0.75,0.0,0.25
2013-09-19,0.0,0.0,0.0,5,0.0,0.0,1.0
2013-09-20,0.0,0.0,0.0,4,0.0,0.0,1.0
2013-09-23,0.089956929286321,0.0,0.220348575579115,6,0.16666666666666666,0.0,0.8333333333333334
2013-09-24,-0.08719262480735779,0.0,0.6811870276370624,4,0.25,0.25,0.5
2013-09-25,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-09-26,0.0,0.0,,1,0.0,0.0,1.0
2013-09-27,-0.24841411411762238,0.0,0.49682822823524475,4,0.0,0.25,0.75
2013-09-30,0.1661325454711914,0.0,0.3714836649486588,5,0.2,0.0,0.8
2013-10-01,-0.44411563873291016,-0.44411563873291016,0.6280743595580713,2,0.0,0.5,0.5
2013-10-02,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-10-03,0.0,0.0,,1,0.0,0.0,1.0
2013-10-04,4.393713814871651e-06,0.0,0.5773411842703541,7,0.14285714285714285,0.14285714285714285,0.7142857142857143
2013-10-07,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-10-08,0.9996063113212585,0.9996063113212585,,1,1.0,0.0,0.0
2013-10-09,-0.28029640515645343,0.0,0.48548761490988845,3,0.0,0.3333333333333333,0.6666666666666666
2013-10-10,0.19999940395355226,0.0,0.44721226269958303,5,0.2,0.0,0.8
2013-10-11,0.26607222358385724,0.0,0.4313874617473259,6,0.3333333333333333,0.0,0.6666666666666666
2013-10-14,0.0,0.0,,1,0.0,0.0,1.0
2013-10-15,0.0,0.0,0.0,5,0.0,0.0,1.0
2013-10-16,0.33286086718241376,0.0,0.5765319338113765,3,0.3333333333333333,0.0,0.6666666666666666
2013-10-17,0.16640292604764303,0.0,0.752408113659485,6,0.3333333333333333,0.16666666666666666,0.5
2013-10-18,-0.3268279433250427,0.0,0.5660826031722155,3,0.0,0.3333333333333333,0.6666666666666666
2013-10-22,-0.33302760124206543,0.0,0.5768207256740455,3,0.0,0.3333333333333333,0.6666666666666666
2013-10-23,0.3333192666371663,0.0,0.57732590495717,3,0.3333333333333333,0.0,0.6666666666666666
2013-10-24,0.4928552210330963,0.4928552210330963,0.6970025378713943,2,0.5,0.0,0.5
2013-10-25,-0.14574991464614867,0.0,0.7785957180281121,5,0.2,0.4,0.4
2013-10-28,0.6570288439591726,0.9710869491100311,0.5091039556185517,6,0.6666666666666666,0.0,0.3333333333333333
2013-10-29,0.48377010226249695,0.46757006645202637,0.559235661909584,4,0.5,0.0,0.5
2013-10-30,0.0,0.0,0.0,4,0.0,0.0,1.0
2013-10-31,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-11-01,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-11-04,0.499996542930603,0.499996542930603,0.7071018921521203,2,0.5,0.0,0.5
2013-11-05,0.0,0.0,0.0,4,0.0,0.0,1.0
2013-11-06,0.24999183416366577,0.0,0.49998366832733154,4,0.25,0.0,0.75
2013-11-07,-0.03754953543345133,0.0,0.5446876657755251,6,0.16666666666666666,0.16666666666666666,0.6666666666666666
2013-11-08,0.0,0.0,0.0,5,0.0,0.0,1.0
2013-11-11,0.32408525546391803,0.0,0.5613321284474452,3,0.3333333333333333,0.0,0.6666666666666666
2013-11-12,0.0,0.0,0.0,4,0.0,0.0,1.0
2013-11-13,0.38447266817092896,0.0,0.5271710480672862,5,0.4,0.0,0.6
2013-11-14,0.1990913450717926,0.0,0.3981826901435852,4,0.25,0.0,0.75
2013-11-15,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-11-18,0.2499905526638031,0.0,0.4999811053276062,4,0.25,0.0,0.75
2013-11-19,0.11556179076433182,0.0,0.23112358152866364,4,0.25,0.0,0.75
2013-11-20,0.0,0.0,0.0,5,0.0,0.0,1.0
2013-11-21,0.32854634523391724,0.0,0.5690589625862095,3,0.3333333333333333,0.0,0.6666666666666666
2013-11-22,-0.14611666401227316,0.0,0.35791126974775905,6,0.0,0.16666666666666666,0.8333333333333334
2013-11-25,0.2466983199119568,0.0,0.42729402422939,3,0.3333333333333333,0.0,0.6666666666666666
2013-11-26,-0.18922070264816285,0.0,0.4231103538715666,5,0.0,0.2,0.8
2013-11-27,0.24996644258499146,0.0,0.4999328851699829,4,0.25,0.0,0.75
2013-12-02,0.49999964237213135,0.49999964237213135,0.7071062754243654,2,0.5,0.0,0.5
2013-12-03,0.0,0.0,,1,0.0,0.0,1.0
2013-12-04,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-12-05,0.0,0.0,,1,0.0,0.0,1.0
2013-12-06,-0.49633127450942993,-0.49633127450942993,0.7019184198411594,2,0.0,0.5,0.5
2013-12-09,0.31590433915456134,0.0,0.5471623657471706,3,0.3333333333333333,0.0,0.6666666666666666
2013-12-10,0.4533651868502299,0.5772538185119629,0.40585908029859274,3,0.6666666666666666,0.0,0.3333333333333333
2013-12-11,0.0,0.0,0.0,4,0.0,0.0,1.0
2013-12-12,0.16583853960037231,0.0,0.7510618873236284,6,0.3333333333333333,0.16666666666666666,0.5
2013-12-13,0.0,0.0,0.0,6,0.0,0.0,1.0
2013-12-16,0.49999749660491943,0.49999749660491943,0.7071032408512726,2,0.5,0.0,0.5
2013-12-17,0.24983663856983185,0.0,0.4996732771396637,4,0.25,0.0,0.75
2013-12-18,0.0,0.0,0.0,3,0.0,0.0,1.0
2013-12-19,0.33160120248794556,0.0,0.5743501305600569,3,0.3333333333333333,0.0,0.6666666666666666
2013-12-20,-0.49687856435775757,-0.49687856435775757,0.7026924045672135,2,0.0,0.5,0.5
2013-12-23,0.24981649219989777,0.0,0.4996329843997956,4,0.25,0.0,0.75
2013-12-24,-0.26704907417297363,0.0,0.46254256458181997,3,0.0,0.3333333333333333,0.6666666666666666
2013-12-30,0.0,0.0,0.0,2,0.0,0.0,1.0
2013-12-31,0.3328658541043599,0.0,0.5156743207822041,6,0.3333333333333333,0.0,0.6666666666666666
2014-01-02,-0.3950003027915955,0.0,0.5409433826141914,5,0.0,0.4,0.6
2014-01-03,0.0,0.0,,1,0.0,0.0,1.0
2014-01-06,-0.3999964475631714,0.0,0.5477176931657444,5,0.0,0.4,0.6
2014-01-07,0.16664564609527588,0.0,0.4081968007898538,6,0.16666666666666666,0.0,0.8333333333333334
2014-01-08,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-01-09,0.3333299160003662,0.0,0.5773443501953003,3,0.3333333333333333,0.0,0.6666666666666666
2014-01-10,0.395380437374115,0.0,0.5414472109878692,5,0.4,0.0,0.6
2014-01-13,-0.5855786005655924,-0.7568750381469727,0.5214760193600981,3,0.0,0.6666666666666666,0.3333333333333333
2014-01-15,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-01-16,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-01-17,-0.13341417908668518,0.0,0.3267966632146733,6,0.0,0.16666666666666666,0.8333333333333334
2014-01-22,0.0,0.0,0.0,5,0.0,0.0,1.0
2014-01-23,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-01-24,-0.4476026197274526,-0.34452757239341736,0.5031572031223817,6,0.0,0.5,0.5
2014-01-27,0.0,0.0,,1,0.0,0.0,1.0
2014-01-28,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-01-30,0.49785739183425903,0.4957575798034668,0.5748864247543628,4,0.5,0.0,0.5
2014-01-31,-0.485087913274765,-0.9044780731201172,0.6824088768347732,5,0.2,0.6,0.2
2014-02-03,-0.5939267635345459,-0.9696780443191528,0.5423195679573998,5,0.0,0.6,0.4
2014-02-04,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-02-05,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-02-06,0.33331412076950073,0.0,0.5163680168051369,6,0.3333333333333333,0.0,0.6666666666666666
2014-02-07,-0.4891952574253082,-0.4891952574253082,0.6918265676994684,2,0.0,0.5,0.5
2014-02-11,0.4080858925978343,0.3339453935623169,0.45961875303970856,6,0.5,0.0,0.5
2014-02-12,0.19999997615814208,0.0,0.44721354218794296,5,0.2,0.0,0.8
2014-02-13,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-02-14,0.4999716877937317,0.4999716877937317,0.7070667416804621,2,0.5,0.0,0.5
2014-02-18,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-02-19,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-02-20,0.1665086249510447,0.0,0.2884013983136403,3,0.3333333333333333,0.0,0.6666666666666666
2014-02-21,-0.49931982159614563,-0.49931982159614563,0.7061448636629833,2,0.0,0.5,0.5
2014-02-24,0.3330002824465434,0.0,0.5767734081321997,3,0.3333333333333333,0.0,0.6666666666666666
2014-02-25,0.17626776297887167,0.0,0.3053047212159141,3,0.3333333333333333,0.0,0.6666666666666666
2014-02-26,0.0,0.0,,1,0.0,0.0,1.0
2014-02-27,0.4999958276748657,0.4999958276748657,0.707100880627756,2,0.5,0.0,0.5
2014-02-28,-2.0606177193777902e-05,0.0,0.5773063595834115,7,0.14285714285714285,0.14285714285714285,0.7142857142857143
2014-03-03,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-03-04,-0.24813997745513916,0.0,0.4962799549102784,4,0.0,0.25,0.75
2014-03-05,0.0,0.0,,1,0.0,0.0,1.0
2014-03-06,9.289979934692382e-05,0.0,0.705806583446855,5,0.2,0.2,0.6
2014-03-07,-0.13094031810760498,0.0,0.29279145228405135,5,0.0,0.2,0.8
2014-03-10,-0.59716876745224,-0.9858749508857727,0.5451684391953557,5,0.0,0.6,0.4
2014-03-11,-0.9797354936599731,-0.9797354936599731,,1,0.0,1.0,0.0
2014-03-12,-0.45582446455955505,-0.45582446455955505,0.644633139841577,2,0.0,0.5,0.5
2014-03-13,-0.24999722838401794,0.0,0.4999944567680359,4,0.0,0.25,0.75
2014-03-14,-0.19998247623443605,0.0,0.4471744111689352,5,0.0,0.2,0.8
2014-03-17,0.10379481315612793,0.0,0.8455735166550542,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2014-03-18,-0.00995485782623291,0.0,0.6896431352165493,5,0.2,0.2,0.6
2014-03-19,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-03-21,0.3311146100362142,0.0,0.5735073277110787,3,0.3333333333333333,0.0,0.6666666666666666
2014-03-24,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-03-25,0.6302344600359598,0.8907034993171692,0.5485280582736092,3,0.6666666666666666,0.0,0.3333333333333333
2014-03-26,0.14194712468555995,0.0,0.3755567912386692,7,0.14285714285714285,0.0,0.8571428571428571
2014-03-27,0.0,0.0,,1,0.0,0.0,1.0
2014-03-28,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-03-31,0.0,0.0,0.0,6,0.0,0.0,1.0
2014-04-01,0.1428570066179548,0.0,0.3779641125542168,7,0.14285714285714285,0.0,0.8571428571428571
2014-04-02,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-04-03,1.5894571940104166e-07,0.0,0.9999997615814303,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2014-04-04,-0.3330722252527873,0.0,0.5768980167278532,3,0.0,0.3333333333333333,0.6666666666666666
2014-04-07,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-04-08,0.0,0.0,,1,0.0,0.0,1.0
2014-04-09,-0.3326217532157898,0.0,0.5761177762723845,3,0.0,0.3333333333333333,0.6666666666666666
2014-04-10,0.0,0.0,,1,0.0,0.0,1.0
2014-04-11,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-04-14,0.001976156234741211,0.0,0.7036183479127617,5,0.2,0.2,0.6
2014-04-15,0.0,0.0,0.0,5,0.0,0.0,1.0
2014-04-16,0.0,0.0,,1,0.0,0.0,1.0
2014-04-17,0.00011632839838663737,0.0,0.6316695693006641,6,0.16666666666666666,0.16666666666666666,0.6666666666666666
2014-04-21,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-04-22,0.0,0.0,,1,0.0,0.0,1.0
2014-04-23,0.333321491877238,0.0,0.5773297591860329,3,0.3333333333333333,0.0,0.6666666666666666
2014-04-24,0.33315108219782513,0.0,0.5770346009631884,3,0.3333333333333333,0.0,0.6666666666666666
2014-04-25,0.0,0.0,0.0,5,0.0,0.0,1.0
2014-04-28,0.15670034289360046,0.0,0.3838358826084812,6,0.16666666666666666,0.0,0.8333333333333334
2014-04-29,0.0,0.0,,1,0.0,0.0,1.0
2014-04-30,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-05-01,0.0,0.0,,1,0.0,0.0,1.0
2014-05-02,-0.1962639570236206,0.0,0.438859549437913,5,0.0,0.2,0.8
2014-05-05,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-05-06,0.9100431799888611,0.9100431799888611,,1,1.0,0.0,0.0
2014-05-07,0.07176012794176738,0.0,0.8087349832718586,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
2014-05-08,-0.19925098419189452,0.0,0.44553874523681214,5,0.0,0.2,0.8
2014-05-09,-0.015625496705373127,0.0,0.9759267904923857,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2014-05-12,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-05-13,0.3801750987768173,0.301101416349411,0.4575855479000233,4,0.5,0.0,0.5
2014-05-14,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-05-15,0.3998958468437195,0.0,0.5475799550160068,5,0.4,0.0,0.6
2014-05-19,-0.19990851879119872,0.0,0.44700903729841446,5,0.0,0.2,0.8
2014-05-20,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-05-21,0.0,0.0,,1,0.0,0.0,1.0
2014-05-22,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-05-23,-0.14746866623560587,0.0,0.7274998792768823,6,0.16666666666666666,0.3333333333333333,0.5
2014-05-27,0.24747900664806366,0.0,0.4949580132961273,4,0.25,0.0,0.75
2014-05-28,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-05-29,0.00042364001274108887,0.0,0.631651394029174,6,0.16666666666666666,0.16666666666666666,0.6666666666666666
2014-05-30,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-06-02,0.1454265515009562,0.0,0.3562208462299219,6,0.16666666666666666,0.0,0.8333333333333334
2014-06-03,0.2519925038019816,0.0,0.4364638197115256,3,0.3333333333333333,0.0,0.6666666666666666
2014-06-04,0.999131977558136,0.999131977558136,,1,1.0,0.0,0.0
2014-06-05,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-06-06,0.08074046884264265,0.0,0.595591004564678,7,0.2857142857142857,0.14285714285714285,0.5714285714285714
2014-06-09,0.24991526206334433,0.6820589303970337,1.0329964537171443,3,0.6666666666666666,0.3333333333333333,0.0
2014-06-10,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-06-11,-0.6647742390632629,-0.9945899248123169,0.575717121478338,3,0.0,0.6666666666666666,0.3333333333333333
2014-06-12,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-06-13,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-06-16,0.44468650221824646,0.39050644636154175,0.5210464370352798,4,0.5,0.0,0.5
2014-06-17,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-06-18,0.7739230275154114,0.9798591136932373,0.4346265100984019,5,0.8,0.0,0.2
2014-06-19,-0.11553881168365479,0.0,0.7124388022371818,5,0.2,0.4,0.4
2014-06-20,8.424123128255209e-06,0.0,0.6324373620758382,6,0.16666666666666666,0.16666666666666666,0.6666666666666666
2014-06-23,-0.38387590646743774,-0.38387590646743774,0.5428825131945162,2,0.0,0.5,0.5
2014-06-24,0.2479228377342224,0.0,0.4958456754684448,4,0.25,0.0,0.75
2014-06-25,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-06-26,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-06-27,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-06-30,0.9996917247772217,0.9996917247772217,,1,1.0,0.0,0.0
2014-07-01,-0.4496036767959595,-0.39921027421951294,0.5256392377983329,4,0.0,0.5,0.5
2014-07-02,0.19999978542327881,0.0,0.4472131156918229,5,0.2,0.0,0.8
2014-07-03,0.3914198637008667,0.0,0.5361882964461818,5,0.4,0.0,0.6
2014-07-07,0.0,0.0,,1,0.0,0.0,1.0
2014-07-08,-0.1999151349067688,0.0,0.4470238313825761,5,0.0,0.2,0.8
2014-07-09,-0.05505642294883728,-0.05505642294883728,1.3227716334033137,2,0.5,0.5,0.0
2014-07-10,-0.2679492036501567,-0.7911591529846191,0.959266258238769,3,0.3333333333333333,0.6666666666666666,0.0
2014-07-11,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-07-14,0.17913807630538942,0.0,0.4005649159773951,5,0.2,0.0,0.8
2014-07-15,0.1332361176609993,0.0,0.6245378065678227,8,0.25,0.125,0.625
2014-07-16,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-07-17,0.1580820322036743,0.0,0.35348217002872667,5,0.2,0.0,0.8
2014-07-18,0.0,0.0,,1,0.0,0.0,1.0
2014-07-21,0.3908113598823547,0.0,0.5353819170111639,5,0.4,0.0,0.6
2014-07-22,0.3999987363815308,0.0,0.5477208272244483,5,0.4,0.0,0.6
2014-07-23,0.0,0.0,,1,0.0,0.0,1.0
2014-07-24,0.0,0.0,,1,0.0,0.0,1.0
2014-07-25,0.0006927847862243652,0.0006927847862243652,1.4132336481452168,2,0.5,0.5,0.0
2014-07-28,0.9999997615814209,0.9999997615814209,,1,1.0,0.0,0.0
2014-07-29,-0.32939908901850384,0.0,0.570535958146952,3,0.0,0.3333333333333333,0.6666666666666666
2014-07-30,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-07-31,-0.4792909324169159,-0.4588159918785095,0.5544465640344183,4,0.0,0.5,0.5
2014-08-01,-1.780986785888672e-05,0.0,0.7070162923233888,5,0.2,0.2,0.6
2014-08-04,0.0,0.0,,1,0.0,0.0,1.0
2014-08-05,0.25466546416282654,0.0,0.4216310756489023,6,0.3333333333333333,0.0,0.6666666666666666
2014-08-06,-0.987286388874054,-0.987286388874054,,1,0.0,1.0,0.0
2014-08-07,-0.3881584882736206,0.0,0.5319199060724998,5,0.0,0.4,0.6
2014-08-08,0.1634436547756195,0.0,0.326887309551239,4,0.25,0.0,0.75
2014-08-11,0.5,0.5,0.7071067811865476,2,0.5,0.0,0.5
2014-08-12,0.0,0.0,0.0,2,0.0,0.0,1.0
2014-08-13,0.13827718496322633,0.0,0.7672752489492083,5,0.4,0.2,0.4
2014-08-14,0.14665343364079794,0.0,0.35922608144706797,6,0.16666666666666666,0.0,0.8333333333333334
2014-08-15,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-08-18,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-08-19,0.1666534940401713,0.0,0.4082160242503771,6,0.16666666666666666,0.0,0.8333333333333334
2014-08-20,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-08-21,0.8993245959281921,0.8993245959281921,0.13522866920938564,2,1.0,0.0,0.0
2014-08-22,0.33258424202601117,0.0,0.5760528049858356,3,0.3333333333333333,0.0,0.6666666666666666
2014-08-25,0.3214854598045349,0.0,0.5568291502760966,3,0.3333333333333333,0.0,0.6666666666666666
2014-08-26,0.0,0.0,0.0,5,0.0,0.0,1.0
2014-08-28,0.015779972076416016,0.0,0.6563212408754936,5,0.2,0.2,0.6
2014-08-29,0.24998274445533752,0.0,0.4999654889106751,4,0.25,0.0,0.75
2014-09-02,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-09-03,-0.33333297570546466,0.0,0.577349649759987,3,0.0,0.3333333333333333,0.6666666666666666
2014-09-04,0.20292071998119354,0.20292071998119354,0.286973234283917,2,0.5,0.0,0.5
2014-09-05,-0.327717920144399,0.0,0.5676240882408992,3,0.0,0.3333333333333333,0.6666666666666666
2014-09-08,0.39998366832733157,0.0,0.5477001952022794,5,0.4,0.0,0.6
2014-09-09,0.0,0.0,0.0,5,0.0,0.0,1.0
2014-09-10,-0.9966613054275513,-0.9966613054275513,,1,0.0,1.0,0.0
2014-09-11,0.14438720941543579,0.7488009333610535,0.9734168388177228,5,0.6,0.4,0.0
2014-09-12,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-09-15,0.0,0.0,,1,0.0,0.0,1.0
2014-09-16,-0.14005850894110544,0.0,0.37055998365668136,7,0.0,0.14285714285714285,0.8571428571428571
2014-09-17,0.0,0.0,0.0,4,0.0,0.0,1.0
2014-09-18,0.007062196731567383,0.0,0.6945943621946623,5,0.2,0.2,0.6
2014-09-19,-0.18231036265691122,0.0,0.31577081086807796,3,0.0,0.3333333333333333,0.6666666666666666
2014-09-23,7.3909759521484375e-06,0.0,0.8164845115591398,4,0.25,0.25,0.5
2014-09-24,0.0,0.0,,1,0.0,0.0,1.0
2014-09-25,-0.33333301544189453,0.0,0.5773497185855024,3,0.0,0.3333333333333333,0.6666666666666666
2014-09-26,-0.6089021762212118,-0.8268030881881714,0.5343803216302897,3,0.0,0.6666666666666666,0.3333333333333333
2014-09-29,0.49999821186065674,0.49999821186065674,0.7071042523756369,2,0.5,0.0,0.5
2014-09-30,-0.3327225049336751,0.0,0.5154527892771081,6,0.0,0.3333333333333333,0.6666666666666666
2014-10-01,0.41459810733795166,0.32919633388519287,0.49863616184677767,4,0.5,0.0,0.5
2014-10-02,-0.333332101504008,0.0,0.5163958711528895,6,0.0,0.3333333333333333,0.6666666666666666
2014-10-03,-0.49837109446525574,-0.49837109446525574,0.7048031608874876,2,0.0,0.5,0.5
2014-10-06,-0.2378804087638855,0.0,0.475760817527771,4,0.0,0.25,0.75
2014-10-07,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-10-08,0.0,0.0,0.0,3,0.0,0.0,1.0
2014-10-09,0.19999892711639405,0.0,0.44721119645928314,5,0.2,0.0,0.8
2014-10-10,0.1745723088582357,0.0,0.3023681085370706,3,0.3333333333333333,0.0,0.6666666666666666
2014-10-13,-0.4999978542327881,-0.4999978542327881,0.7071037466134548,2,0.0,0.5,0.5
2014-10-14,0.16666579246520996,0.0,0.4082461491163617,6,0.16666666666666666,0.0,0.8333333333333334
2014-10-15,-0.12162956595420837,0.0,0.6338275300211564,8,0.125,0.25,0.625
2014-10-17,0.0,0.0,,1,0.0,0.0,1.0
2014-10-20,0.3333318630854289,0.0,0.5773477226455555,3,0.3333333333333333,0.0,0.6666666666666666
2014-10-21,0.2397320568561554,0.0,0.47946411371231085,4,0.25,0.0,0.75
2014-10-22,0.0,0.0,0.0,3,0.0,0.0,1.0
